RR Interval [ms],Time
688.4765625,2019-11-06 10:29:14.999
692.3828125,2019-11-06 10:29:15.692
703.125,2019-11-06 10:29:16.395
703.125,2019-11-06 10:29:17.098
689.453125,2019-11-06 10:29:17.788
674.8046875,2019-11-06 10:29:18.462
681.640625,2019-11-06 10:29:19.144
688.4765625,2019-11-06 10:29:19.832
703.125,2019-11-06 10:29:20.536
715.8203125,2019-11-06 10:29:21.251
721.6796875,2019-11-06 10:29:21.973
708.984375,2019-11-06 10:29:22.682
689.453125,2019-11-06 10:29:23.371
680.6640625,2019-11-06 10:29:24.052
660.15625,2019-11-06 10:29:24.712
652.34375,2019-11-06 10:29:25.365
675.78125,2019-11-06 10:29:26.040
691.40625,2019-11-06 10:29:26.732
693.359375,2019-11-06 10:29:27.425
685.546875,2019-11-06 10:29:28.111
668.9453125,2019-11-06 10:29:28.780
666.015625,2019-11-06 10:29:29.446
669.921875,2019-11-06 10:29:30.116
676.7578125,2019-11-06 10:29:30.792
683.59375,2019-11-06 10:29:31.476
685.546875,2019-11-06 10:29:32.162
665.0390625,2019-11-06 10:29:32.827
664.0625,2019-11-06 10:29:33.491
667.96875,2019-11-06 10:29:34.159
681.640625,2019-11-06 10:29:34.840
685.546875,2019-11-06 10:29:35.526
688.4765625,2019-11-06 10:29:36.214
676.7578125,2019-11-06 10:29:36.891
676.7578125,2019-11-06 10:29:37.568
681.640625,2019-11-06 10:29:38.249
675.78125,2019-11-06 10:29:38.925
666.015625,2019-11-06 10:29:39.591
660.15625,2019-11-06 10:29:40.251
665.0390625,2019-11-06 10:29:40.916
672.8515625,2019-11-06 10:29:41.589
672.8515625,2019-11-06 10:29:42.262
673.828125,2019-11-06 10:29:42.936
662.109375,2019-11-06 10:29:43.598
656.25,2019-11-06 10:29:44.254
649.4140625,2019-11-06 10:29:44.904
654.296875,2019-11-06 10:29:45.558
671.875,2019-11-06 10:29:46.230
668.9453125,2019-11-06 10:29:46.899
664.0625,2019-11-06 10:29:47.563
655.2734375,2019-11-06 10:29:48.218
667.96875,2019-11-06 10:29:48.886
680.6640625,2019-11-06 10:29:49.567
673.828125,2019-11-06 10:29:50.241
648.4375,2019-11-06 10:29:50.889
666.9921875,2019-11-06 10:29:51.556
679.6875,2019-11-06 10:29:52.236
683.59375,2019-11-06 10:29:52.919
682.6171875,2019-11-06 10:29:53.602
686.5234375,2019-11-06 10:29:54.288
691.40625,2019-11-06 10:29:54.980
689.453125,2019-11-06 10:29:55.669
686.5234375,2019-11-06 10:29:56.356
689.453125,2019-11-06 10:29:57.045
691.40625,2019-11-06 10:29:57.737
689.453125,2019-11-06 10:29:58.426
699.21875,2019-11-06 10:29:59.125
700.1953125,2019-11-06 10:29:59.826
682.6171875,2019-11-06 10:30:00.508
665.0390625,2019-11-06 10:30:01.173
659.1796875,2019-11-06 10:30:01.832
658.203125,2019-11-06 10:30:02.491
677.734375,2019-11-06 10:30:03.168
683.59375,2019-11-06 10:30:03.852
674.8046875,2019-11-06 10:30:04.527
675.78125,2019-11-06 10:30:05.203
681.640625,2019-11-06 10:30:05.884
685.546875,2019-11-06 10:30:06.570
683.59375,2019-11-06 10:30:07.253
656.25,2019-11-06 10:30:07.910
661.1328125,2019-11-06 10:30:08.571
664.0625,2019-11-06 10:30:09.235
670.8984375,2019-11-06 10:30:09.906
666.015625,2019-11-06 10:30:10.572
657.2265625,2019-11-06 10:30:11.229
672.8515625,2019-11-06 10:30:11.902
676.7578125,2019-11-06 10:30:12.579
677.734375,2019-11-06 10:30:13.256
663.0859375,2019-11-06 10:30:13.919
650.390625,2019-11-06 10:30:14.570
656.25,2019-11-06 10:30:15.226
679.6875,2019-11-06 10:30:15.906
695.3125,2019-11-06 10:30:16.601
704.1015625,2019-11-06 10:30:17.305
713.8671875,2019-11-06 10:30:18.019
718.75,2019-11-06 10:30:18.738
717.7734375,2019-11-06 10:30:19.455
705.078125,2019-11-06 10:30:20.161
697.265625,2019-11-06 10:30:20.858
687.5,2019-11-06 10:30:21.545
664.0625,2019-11-06 10:30:22.209
656.25,2019-11-06 10:30:22.866
653.3203125,2019-11-06 10:30:23.519
661.1328125,2019-11-06 10:30:24.180
664.0625,2019-11-06 10:30:24.844
660.15625,2019-11-06 10:30:25.504
655.2734375,2019-11-06 10:30:26.160
660.15625,2019-11-06 10:30:26.820
678.7109375,2019-11-06 10:30:27.498
687.5,2019-11-06 10:30:28.186
701.171875,2019-11-06 10:30:28.887
698.2421875,2019-11-06 10:30:29.585
694.3359375,2019-11-06 10:30:30.280
676.7578125,2019-11-06 10:30:30.956
672.8515625,2019-11-06 10:30:31.629
671.875,2019-11-06 10:30:32.301
672.8515625,2019-11-06 10:30:32.974
679.6875,2019-11-06 10:30:33.654
697.265625,2019-11-06 10:30:34.351
694.3359375,2019-11-06 10:30:35.045
682.6171875,2019-11-06 10:30:35.728
683.59375,2019-11-06 10:30:36.412
685.546875,2019-11-06 10:30:37.097
688.4765625,2019-11-06 10:30:37.786
690.4296875,2019-11-06 10:30:38.476
666.015625,2019-11-06 10:30:39.142
663.0859375,2019-11-06 10:30:39.805
659.1796875,2019-11-06 10:30:40.464
648.4375,2019-11-06 10:30:41.113
653.3203125,2019-11-06 10:30:41.766
659.1796875,2019-11-06 10:30:42.425
674.8046875,2019-11-06 10:30:43.100
665.0390625,2019-11-06 10:30:43.765
656.25,2019-11-06 10:30:44.421
634.765625,2019-11-06 10:30:45.056
642.578125,2019-11-06 10:30:45.699
646.484375,2019-11-06 10:30:46.345
657.2265625,2019-11-06 10:30:47.002
657.2265625,2019-11-06 10:30:47.660
645.5078125,2019-11-06 10:30:48.305
650.390625,2019-11-06 10:30:48.955
668.9453125,2019-11-06 10:30:49.624
680.6640625,2019-11-06 10:30:50.305
687.5,2019-11-06 10:30:50.993
699.21875,2019-11-06 10:30:51.692
695.3125,2019-11-06 10:30:52.387
675.78125,2019-11-06 10:30:53.063
670.8984375,2019-11-06 10:30:53.734
667.96875,2019-11-06 10:30:54.402
678.7109375,2019-11-06 10:30:55.080
676.7578125,2019-11-06 10:30:55.757
681.640625,2019-11-06 10:30:56.439
664.0625,2019-11-06 10:30:57.103
675.78125,2019-11-06 10:30:57.779
697.265625,2019-11-06 10:30:58.476
688.4765625,2019-11-06 10:30:59.164
683.59375,2019-11-06 10:30:59.848
657.2265625,2019-11-06 10:31:00.505
656.25,2019-11-06 10:31:01.162
665.0390625,2019-11-06 10:31:01.827
670.8984375,2019-11-06 10:31:02.497
663.0859375,2019-11-06 10:31:03.161
646.484375,2019-11-06 10:31:03.807
651.3671875,2019-11-06 10:31:04.458
654.296875,2019-11-06 10:31:05.113
666.9921875,2019-11-06 10:31:05.780
667.96875,2019-11-06 10:31:06.448
647.4609375,2019-11-06 10:31:07.095
650.390625,2019-11-06 10:31:07.746
655.2734375,2019-11-06 10:31:08.401
662.109375,2019-11-06 10:31:09.063
668.9453125,2019-11-06 10:31:09.732
676.7578125,2019-11-06 10:31:10.409
671.875,2019-11-06 10:31:11.080
675.78125,2019-11-06 10:31:11.756
670.8984375,2019-11-06 10:31:12.427
672.8515625,2019-11-06 10:31:13.100
663.0859375,2019-11-06 10:31:13.763
654.296875,2019-11-06 10:31:14.417
666.9921875,2019-11-06 10:31:15.084
671.875,2019-11-06 10:31:15.756
682.6171875,2019-11-06 10:31:16.439
684.5703125,2019-11-06 10:31:17.123
688.4765625,2019-11-06 10:31:17.812
686.5234375,2019-11-06 10:31:18.498
684.5703125,2019-11-06 10:31:19.183
690.4296875,2019-11-06 10:31:19.873
710.9375,2019-11-06 10:31:20.584
704.1015625,2019-11-06 10:31:21.288
698.2421875,2019-11-06 10:31:21.987
683.59375,2019-11-06 10:31:22.670
682.6171875,2019-11-06 10:31:23.353
681.640625,2019-11-06 10:31:24.035
680.6640625,2019-11-06 10:31:24.715
685.546875,2019-11-06 10:31:25.401
677.734375,2019-11-06 10:31:26.079
663.0859375,2019-11-06 10:31:26.742
655.2734375,2019-11-06 10:31:27.397
662.109375,2019-11-06 10:31:28.059
661.1328125,2019-11-06 10:31:28.720
668.9453125,2019-11-06 10:31:29.389
659.1796875,2019-11-06 10:31:30.048
656.25,2019-11-06 10:31:30.704
661.1328125,2019-11-06 10:31:31.366
658.203125,2019-11-06 10:31:32.024
673.828125,2019-11-06 10:31:32.698
678.7109375,2019-11-06 10:31:33.376
668.9453125,2019-11-06 10:31:34.045
648.4375,2019-11-06 10:31:34.694
651.3671875,2019-11-06 10:31:35.345
655.2734375,2019-11-06 10:31:36.000
657.2265625,2019-11-06 10:31:36.658
657.2265625,2019-11-06 10:31:37.315
642.578125,2019-11-06 10:31:37.957
641.6015625,2019-11-06 10:31:38.599
647.4609375,2019-11-06 10:31:39.246
647.4609375,2019-11-06 10:31:39.894
655.2734375,2019-11-06 10:31:40.549
669.921875,2019-11-06 10:31:41.219
659.1796875,2019-11-06 10:31:41.878
658.203125,2019-11-06 10:31:42.537
679.6875,2019-11-06 10:31:43.216
672.8515625,2019-11-06 10:31:43.889
668.9453125,2019-11-06 10:31:44.558
659.1796875,2019-11-06 10:31:45.217
644.53125,2019-11-06 10:31:45.862
659.1796875,2019-11-06 10:31:46.521
660.15625,2019-11-06 10:31:47.181
671.875,2019-11-06 10:31:47.853
664.0625,2019-11-06 10:31:48.517
654.296875,2019-11-06 10:31:49.171
658.203125,2019-11-06 10:31:49.830
666.015625,2019-11-06 10:31:50.496
666.9921875,2019-11-06 10:31:51.163
666.9921875,2019-11-06 10:31:51.830
655.2734375,2019-11-06 10:31:52.485
644.53125,2019-11-06 10:31:53.129
643.5546875,2019-11-06 10:31:53.773
634.765625,2019-11-06 10:31:54.408
648.4375,2019-11-06 10:31:55.056
648.4375,2019-11-06 10:31:55.705
656.25,2019-11-06 10:31:56.361
646.484375,2019-11-06 10:31:57.007
648.4375,2019-11-06 10:31:57.656
646.484375,2019-11-06 10:31:58.302
649.4140625,2019-11-06 10:31:58.952
650.390625,2019-11-06 10:31:59.602
665.0390625,2019-11-06 10:32:00.267
676.7578125,2019-11-06 10:32:00.944
671.875,2019-11-06 10:32:01.616
658.203125,2019-11-06 10:32:02.274
645.5078125,2019-11-06 10:32:02.919
647.4609375,2019-11-06 10:32:03.567
646.484375,2019-11-06 10:32:04.213
623.046875,2019-11-06 10:32:04.836
629.8828125,2019-11-06 10:32:05.466
626.953125,2019-11-06 10:32:06.093
618.1640625,2019-11-06 10:32:06.711
606.4453125,2019-11-06 10:32:07.318
607.421875,2019-11-06 10:32:07.925
614.2578125,2019-11-06 10:32:08.539
618.1640625,2019-11-06 10:32:09.158
615.234375,2019-11-06 10:32:09.773
605.46875,2019-11-06 10:32:10.378
618.1640625,2019-11-06 10:32:10.996
620.1171875,2019-11-06 10:32:11.617
620.1171875,2019-11-06 10:32:12.237
624.0234375,2019-11-06 10:32:12.861
633.7890625,2019-11-06 10:32:13.495
640.625,2019-11-06 10:32:14.135
644.53125,2019-11-06 10:32:14.780
623.046875,2019-11-06 10:32:15.403
616.2109375,2019-11-06 10:32:16.019
609.375,2019-11-06 10:32:16.628
593.75,2019-11-06 10:32:17.222
592.7734375,2019-11-06 10:32:17.815
601.5625,2019-11-06 10:32:18.416
623.046875,2019-11-06 10:32:19.039
633.7890625,2019-11-06 10:32:19.673
637.6953125,2019-11-06 10:32:20.311
640.625,2019-11-06 10:32:20.952
629.8828125,2019-11-06 10:32:21.581
640.625,2019-11-06 10:32:22.222
665.0390625,2019-11-06 10:32:22.887
676.7578125,2019-11-06 10:32:23.564
681.640625,2019-11-06 10:32:24.246
663.0859375,2019-11-06 10:32:24.909
635.7421875,2019-11-06 10:32:25.544
661.1328125,2019-11-06 10:32:26.205
670.8984375,2019-11-06 10:32:26.876
686.5234375,2019-11-06 10:32:27.563
700.1953125,2019-11-06 10:32:28.263
702.1484375,2019-11-06 10:32:28.965
701.171875,2019-11-06 10:32:29.666
708.984375,2019-11-06 10:32:30.375
718.75,2019-11-06 10:32:31.094
713.8671875,2019-11-06 10:32:31.808
700.1953125,2019-11-06 10:32:32.508
692.3828125,2019-11-06 10:32:33.201
691.40625,2019-11-06 10:32:33.892
693.359375,2019-11-06 10:32:34.585
694.3359375,2019-11-06 10:32:35.280
690.4296875,2019-11-06 10:32:35.970
690.4296875,2019-11-06 10:32:36.661
699.21875,2019-11-06 10:32:37.360
707.03125,2019-11-06 10:32:38.067
704.1015625,2019-11-06 10:32:38.771
696.2890625,2019-11-06 10:32:39.467
703.125,2019-11-06 10:32:40.170
713.8671875,2019-11-06 10:32:40.884
718.75,2019-11-06 10:32:41.603
701.171875,2019-11-06 10:32:42.304
688.4765625,2019-11-06 10:32:42.993
693.359375,2019-11-06 10:32:43.686
713.8671875,2019-11-06 10:32:44.400
728.515625,2019-11-06 10:32:45.128
724.609375,2019-11-06 10:32:45.853
740.234375,2019-11-06 10:32:46.593
757.8125,2019-11-06 10:32:47.351
766.6015625,2019-11-06 10:32:48.118
765.625,2019-11-06 10:32:48.883
738.28125,2019-11-06 10:32:49.621
715.8203125,2019-11-06 10:32:50.337
715.8203125,2019-11-06 10:32:51.053
721.6796875,2019-11-06 10:32:51.775
714.84375,2019-11-06 10:32:52.490
701.171875,2019-11-06 10:32:53.191
695.3125,2019-11-06 10:32:53.886
701.171875,2019-11-06 10:32:54.587
709.9609375,2019-11-06 10:32:55.297
706.0546875,2019-11-06 10:32:56.003
708.0078125,2019-11-06 10:32:56.711
685.546875,2019-11-06 10:32:57.397
682.6171875,2019-11-06 10:32:58.079
689.453125,2019-11-06 10:32:58.769
692.3828125,2019-11-06 10:32:59.461
704.1015625,2019-11-06 10:33:00.165
705.078125,2019-11-06 10:33:00.871
681.640625,2019-11-06 10:33:01.552
673.828125,2019-11-06 10:33:02.226
684.5703125,2019-11-06 10:33:02.911
693.359375,2019-11-06 10:33:03.604
698.2421875,2019-11-06 10:33:04.302
693.359375,2019-11-06 10:33:04.996
700.1953125,2019-11-06 10:33:05.696
699.21875,2019-11-06 10:33:06.395
704.1015625,2019-11-06 10:33:07.099
720.703125,2019-11-06 10:33:07.820
745.1171875,2019-11-06 10:33:08.565
747.0703125,2019-11-06 10:33:09.312
735.3515625,2019-11-06 10:33:10.047
716.796875,2019-11-06 10:33:10.764
711.9140625,2019-11-06 10:33:11.476
703.125,2019-11-06 10:33:12.179
703.125,2019-11-06 10:33:12.882
701.171875,2019-11-06 10:33:13.583
692.3828125,2019-11-06 10:33:14.276
685.546875,2019-11-06 10:33:14.961
679.6875,2019-11-06 10:33:15.641
675.78125,2019-11-06 10:33:16.317
682.6171875,2019-11-06 10:33:16.999
689.453125,2019-11-06 10:33:17.689
708.0078125,2019-11-06 10:33:18.397
710.9375,2019-11-06 10:33:19.108
694.3359375,2019-11-06 10:33:19.802
697.265625,2019-11-06 10:33:20.499
696.2890625,2019-11-06 10:33:21.196
687.5,2019-11-06 10:33:21.883
685.546875,2019-11-06 10:33:22.569
686.5234375,2019-11-06 10:33:23.255
678.7109375,2019-11-06 10:33:23.934
668.9453125,2019-11-06 10:33:24.603
662.109375,2019-11-06 10:33:25.265
660.15625,2019-11-06 10:33:25.925
668.9453125,2019-11-06 10:33:26.594
692.3828125,2019-11-06 10:33:27.287
721.6796875,2019-11-06 10:33:28.008
721.6796875,2019-11-06 10:33:28.730
716.796875,2019-11-06 10:33:29.447
725.5859375,2019-11-06 10:33:30.172
725.5859375,2019-11-06 10:33:30.898
714.84375,2019-11-06 10:33:31.613
699.21875,2019-11-06 10:33:32.312
687.5,2019-11-06 10:33:32.999
679.6875,2019-11-06 10:33:33.679
674.8046875,2019-11-06 10:33:34.354
669.921875,2019-11-06 10:33:35.024
650.390625,2019-11-06 10:33:35.674
654.296875,2019-11-06 10:33:36.329
658.203125,2019-11-06 10:33:36.987
664.0625,2019-11-06 10:33:37.651
677.734375,2019-11-06 10:33:38.329
691.40625,2019-11-06 10:33:39.020
685.546875,2019-11-06 10:33:39.705
687.5,2019-11-06 10:33:40.393
687.5,2019-11-06 10:33:41.080
690.4296875,2019-11-06 10:33:41.771
683.59375,2019-11-06 10:33:42.454
672.8515625,2019-11-06 10:33:43.127
661.1328125,2019-11-06 10:33:43.788
655.2734375,2019-11-06 10:33:44.444
653.3203125,2019-11-06 10:33:45.097
656.25,2019-11-06 10:33:45.753
658.203125,2019-11-06 10:33:46.412
672.8515625,2019-11-06 10:33:47.084
675.78125,2019-11-06 10:33:47.760
678.7109375,2019-11-06 10:33:48.439
675.78125,2019-11-06 10:33:49.115
677.734375,2019-11-06 10:33:49.792
665.0390625,2019-11-06 10:33:50.457
673.828125,2019-11-06 10:33:51.131
678.7109375,2019-11-06 10:33:51.810
684.5703125,2019-11-06 10:33:52.495
688.4765625,2019-11-06 10:33:53.183
680.6640625,2019-11-06 10:33:53.864
689.453125,2019-11-06 10:33:54.553
688.4765625,2019-11-06 10:33:55.242
698.2421875,2019-11-06 10:33:55.940
690.4296875,2019-11-06 10:33:56.630
688.4765625,2019-11-06 10:33:57.319
678.7109375,2019-11-06 10:33:57.997
673.828125,2019-11-06 10:33:58.671
674.8046875,2019-11-06 10:33:59.346
671.875,2019-11-06 10:34:00.018
664.0625,2019-11-06 10:34:00.682
662.109375,2019-11-06 10:34:01.344
664.0625,2019-11-06 10:34:02.008
663.0859375,2019-11-06 10:34:02.671
672.8515625,2019-11-06 10:34:03.344
680.6640625,2019-11-06 10:34:04.025
679.6875,2019-11-06 10:34:04.704
680.6640625,2019-11-06 10:34:05.385
685.546875,2019-11-06 10:34:06.071
683.59375,2019-11-06 10:34:06.754
677.734375,2019-11-06 10:34:07.432
679.6875,2019-11-06 10:34:08.112
669.921875,2019-11-06 10:34:08.782
666.015625,2019-11-06 10:34:09.448
676.7578125,2019-11-06 10:34:10.124
675.78125,2019-11-06 10:34:10.800
669.921875,2019-11-06 10:34:11.470
662.109375,2019-11-06 10:34:12.132
668.9453125,2019-11-06 10:34:12.801
667.96875,2019-11-06 10:34:13.469
680.6640625,2019-11-06 10:34:14.150
686.5234375,2019-11-06 10:34:14.836
685.546875,2019-11-06 10:34:15.522
679.6875,2019-11-06 10:34:16.202
673.828125,2019-11-06 10:34:16.875
655.2734375,2019-11-06 10:34:17.531
653.3203125,2019-11-06 10:34:18.184
660.15625,2019-11-06 10:34:18.844
667.96875,2019-11-06 10:34:19.512
675.78125,2019-11-06 10:34:20.188
682.6171875,2019-11-06 10:34:20.871
680.6640625,2019-11-06 10:34:21.551
678.7109375,2019-11-06 10:34:22.230
686.5234375,2019-11-06 10:34:22.916
695.3125,2019-11-06 10:34:23.612
698.2421875,2019-11-06 10:34:24.310
698.2421875,2019-11-06 10:34:25.008
688.4765625,2019-11-06 10:34:25.697
673.828125,2019-11-06 10:34:26.371
681.640625,2019-11-06 10:34:27.052
685.546875,2019-11-06 10:34:27.738
688.4765625,2019-11-06 10:34:28.426
685.546875,2019-11-06 10:34:29.112
674.8046875,2019-11-06 10:34:29.787
664.0625,2019-11-06 10:34:30.451
660.15625,2019-11-06 10:34:31.111
664.0625,2019-11-06 10:34:31.775
672.8515625,2019-11-06 10:34:32.448
680.6640625,2019-11-06 10:34:33.128
688.4765625,2019-11-06 10:34:33.817
676.7578125,2019-11-06 10:34:34.494
686.5234375,2019-11-06 10:34:35.180
691.40625,2019-11-06 10:34:35.871
691.40625,2019-11-06 10:34:36.563
693.359375,2019-11-06 10:34:37.256
678.7109375,2019-11-06 10:34:37.935
663.0859375,2019-11-06 10:34:38.598
664.0625,2019-11-06 10:34:39.262
667.96875,2019-11-06 10:34:39.930
668.9453125,2019-11-06 10:34:40.599
670.8984375,2019-11-06 10:34:41.270
659.1796875,2019-11-06 10:34:41.929
660.15625,2019-11-06 10:34:42.589
672.8515625,2019-11-06 10:34:43.262
681.640625,2019-11-06 10:34:43.944
683.59375,2019-11-06 10:34:44.627
687.5,2019-11-06 10:34:45.315
687.5,2019-11-06 10:34:46.002
671.875,2019-11-06 10:34:46.674
667.96875,2019-11-06 10:34:47.342
667.96875,2019-11-06 10:34:48.010
668.9453125,2019-11-06 10:34:48.679
670.8984375,2019-11-06 10:34:49.350
671.875,2019-11-06 10:34:50.022
658.203125,2019-11-06 10:34:50.680
660.15625,2019-11-06 10:34:51.340
659.1796875,2019-11-06 10:34:51.999
663.0859375,2019-11-06 10:34:52.663
673.828125,2019-11-06 10:34:53.336
680.6640625,2019-11-06 10:34:54.017
669.921875,2019-11-06 10:34:54.687
673.828125,2019-11-06 10:34:55.361
677.734375,2019-11-06 10:34:56.038
684.5703125,2019-11-06 10:34:56.723
692.3828125,2019-11-06 10:34:57.415
684.5703125,2019-11-06 10:34:58.100
666.9921875,2019-11-06 10:34:58.767
665.0390625,2019-11-06 10:34:59.432
670.8984375,2019-11-06 10:35:00.103
671.875,2019-11-06 10:35:00.775
664.0625,2019-11-06 10:35:01.439
653.3203125,2019-11-06 10:35:02.092
658.203125,2019-11-06 10:35:02.750
655.2734375,2019-11-06 10:35:03.406
659.1796875,2019-11-06 10:35:04.065
647.4609375,2019-11-06 10:35:04.712
645.5078125,2019-11-06 10:35:05.358
653.3203125,2019-11-06 10:35:06.011
669.921875,2019-11-06 10:35:06.681
671.875,2019-11-06 10:35:07.353
666.9921875,2019-11-06 10:35:08.020
